filename,bug_fixes,avg_len,unique
KeyedValuesTest.java,0,6.013333333333334,31
CoinsEnergyFitnessFunction.java,1,12.903225806451612,27
SandColor.java,0,7.75,4
BaseRateCalculator.java,0,14.0,3
KnapsackFitnessFunction.java,0,11.958333333333334,24
KnapsackFitnessFunction.java,0,11.958333333333334,24
AddAndStoreTerminal.java,0,8.208333333333334,16
PermutingConfigurationTest.java,0,6.730769230769231,16
MasterInfo.java,0,8.6,5
RequestInformation.java,0,10.095238095238095,21
JGAPAdmin.java,0,4.166666666666667,6
TravellingSalesmanTest.java,3,8.217391304347826,20
DeltaGPFitnessEvaluatorTest.java,0,7.2,13
GPConfigurationTest.java,1,7.814814814814815,33
BasicContext.java,0,11.25,8
TimedMonitor.java,0,10.0,8
ThresholdSelector.java,1,11.333333333333334,23
NumberKitTest.java,0,8.428571428571429,8
EqualsTest.java,0,6.833333333333333,11
PutStone.java,0,6.583333333333333,12
BaseGPChromosome.java,0,7.267857142857143,20
True.java,1,8.444444444444445,9
MatchAgainstTruthTable.java,0,9.566666666666666,29
StandardDeviation.java,0,6.0,11
StockRandomGenerator.java,0,10.0,5
Variance.java,0,5.4375,11
GPGenotype.java,7,8.69109947643979,140
DefaultEvolveStrategy.java,0,10.666666666666666,3
MyGenotypeInitializer.java,0,8.11111111111111,11
MyGenotypeInitializer.java,2,8.11111111111111,11
ResultInformation.java,0,12.0,21
AbstractChangeFitnessFunction.java,0,13.1875,16
GeneticEventTest.java,0,11.692307692307692,9
AllConfigTests.java,0,8.0,2
INaturalSelector.java,0,12.75,4
GO_E.java,0,7.666666666666667,6
Worker.java,0,9.2,10
KeyedValue.java,1,7.583333333333333,11
BulkFitnessOffsetRemoverTest.java,1,9.3,43
AllFitnessTests.java,0,8.333333333333334,2
WorkerCommand.java,0,10.375,8
TestOverallPerformance.java,0,9.578947368421053,18
GPPopulationConverter.java,1,11.666666666666666,3
CountMatrix.java,1,7.1521739130434785,38
GreedyCrossover.java,3,5.714285714285714,36
DataElementTest.java,0,8.4375,11
AlphaMutationOperator.java,1,7.2105263157894735,18
SupergenesPerformanceTest.java,0,5.2105263157894735,19
MyRequest.java,0,7.0,2
Round.java,1,6.666666666666667,9
MathGenePhenotypeExpresser.java,0,9.666666666666666,6
BaseGeneticOperator.java,0,13.0,6
IChromosome.java,0,13.777777777777779,27
DefaultConfiguration.java,0,14.333333333333334,3
GaussianRandomGenerator.java,5,10.705882352941176,16
randomHotBits.java,1,5.7272727272727275,11
If.java,1,6.956521739130435,15
ExchangeMemory.java,0,9.705882352941176,16
GPTestCase.java,0,9.8,25
ConfigProperty.java,0,8.615384615384615,13
FileKitTest.java,0,8.75,18
EvolveData.java,0,10.0,7
InversionOperator.java,0,6.6875,15
CultureTest.java,1,5.895833333333333,25
CultureMemoryCell.java,4,11.384615384615385,36
GeneCreationException.java,0,21.0,1
FitnessEvaluator.java,0,10.666666666666666,2
IProgramCreator.java,0,10.5,2
IfFoodAheadRight.java,1,7.909090909090909,11
Fibonacci.java,3,6.491803278688525,52
BranchTypingCross.java,4,6.076923076923077,34
ConfigWriterTest.java,0,7.8076923076923075,23
DefaultCloneHandler.java,0,8.0,10
UniqueRandomGenerator.java,0,8.11111111111111,9
IUniqueCommand.java,0,14.0,1
DefaultGPFitnessEvaluatorTest.java,0,7.28,13
IntegerGeneTest.java,3,10.054347826086957,88
ColtRandomGenerator.java,1,10.142857142857142,6
IGeneConstraintChecker.java,0,14.0,2
BaseChromosome.java,0,9.774193548387096,55
IWorkerReturnStrategy.java,0,17.5,2
Add4.java,0,9.666666666666666,12
HotBitsRandomGenerator.java,0,11.7,9
IGridClientMediator.java,0,10.6,10
JGAPFactory.java,2,12.906976744186046,42
TreeVisualizer.java,0,10.152777777777779,62
GABreeder.java,9,10.543859649122806,41
GeneticDrawingAboutBox.java,0,12.625,16
GeneticDrawingAboutBox.java,1,12.625,16
DefaultCrossoverRateCalculatorTest.java,0,10.210526315789474,11
UnsupportedRepresentationException.java,0,34.0,1
IApplicationData.java,0,10.5,2
Utility.java,0,8.59375,29
EvolveDataTest.java,0,10.0,5
MinimizingMakeChangeFitnessFunction.java,4,13.727272727272727,21
IDataElementList.java,0,8.0,4
Push.java,0,8.037037037037036,20
NumberGene.java,3,11.11111111111111,9
ProblemTest.java,0,7.428571428571429,12
DoubleGene.java,5,12.961538461538462,25
Term.java,0,8.2,5
DrawPolygon.java,0,7.75,11
JGAPWorkersGP.java,0,7.222222222222222,14
ResultData.java,0,9.7,10
randomJava.java,1,5.285714285714286,7
BestChromosomesSelector.java,7,10.5,27
Not.java,0,7.333333333333333,6
GPConfiguration.java,10,14.496124031007753,121
SupergenePersistentRepresentationTest.java,3,7.1647058823529415,50
MyIntegerGene.java,0,12.25,16
KeyedValues.java,2,5.054054054054054,25
PhenotypeExpresser.java,0,12.5,2
And.java,0,7.875,8
randomLEcuyer.java,1,5.533333333333333,14
IfFoodAheadLeft.java,1,7.818181818181818,11
GO_W.java,0,7.666666666666667,6
AbstractSupergeneTest.java,1,10.925925925925926,25
NumberKit.java,2,5.388888888888889,13
IfIsOccupied.java,0,7.166666666666667,12
StoreTerminalIndexed.java,0,8.666666666666666,20
randomX.java,0,5.818181818181818,20
GeneExtractorTest.java,1,8.029850746268657,50
Configurable.java,0,12.0,1
JGAPClientHandlerThread.java,0,6.571428571428571,7
GPProgramFitnessComparator.java,1,13.0,5
ColorConstructor.java,0,6.5,10
TransferMemory.java,2,9.647058823529411,15
BestChromosomesSelectorTest.java,4,9.903614457831326,34
SalesmanFitnessFunction.java,1,8.0,6
Skewness.java,0,5.4375,11
ImproperXMLException.java,0,20.0,1
CountStones.java,0,6.148148148148148,19
DefaultPopulationCreator.java,0,16.666666666666668,3
Add3.java,0,9.666666666666666,12
Divide.java,0,8.9375,16
XMLManagerTest.java,0,11.682926829268293,52
CommandFactory.java,0,8.38888888888889,9
AntMap.java,2,7.797752808988764,73
AntMap.java,0,7.797752808988764,73
JGAPServer.java,0,6.117647058823529,17
IfLessThanOrEqual.java,0,10.142857142857142,7
DefaultFitnessEvaluator.java,0,10.6,4
IWorker.java,0,8.0,7
CrossoverOperator.java,7,10.526315789473685,38
EvolveJob.java,0,10.789473684210526,19
Evaluator.java,2,9.663157894736843,72
CommandGeneTest.java,1,9.348837209302326,29
JarClassLoader.java,0,12.75,4
GridKit.java,0,7.225806451612903,46
JobData.java,0,10.333333333333334,3
AveragingCrossoverOperator.java,1,9.32258064516129,30
CoinsExample.java,0,7.324324324324325,34
TournamentSelector.java,0,9.829787234042554,41
TournamentSelector.java,4,9.829787234042554,41
AllImplTests.java,1,7.333333333333333,2
LMSFitnessFunction.java,0,6.205128205128205,22
LMSFitnessFunction.java,1,6.205128205128205,22
GO_N.java,0,7.666666666666667,6
FittestPopulationMerger.java,1,11.916666666666666,12
GridConfigurationBase.java,0,18.692307692307693,26
MyWorkerReturnStrategy.java,1,8.882352941176471,9
MyWorkerReturnStrategy.java,0,8.882352941176471,9
MyWorkerReturnStrategy.java,0,8.882352941176471,9
EvolutionEvaluator.java,0,7.211538461538462,40
GPGenotypeTest.java,2,6.716216216216216,48
ConfigurationHandler.java,0,12.666666666666666,6
Add.java,0,9.5,14
Kurtosis.java,0,5.4375,11
MultiObjectiveExample.java,2,6.5,33
DefaultGPFitnessEvaluator.java,2,8.272727272727273,9
Aspirant.java,0,5.75,9
DefaultConfigurationTest.java,0,9.35,16
ReplVisitor.java,0,5.833333333333333,8
TicTacToeMain.java,2,8.103092783505154,87
AllGPTests.java,1,6.666666666666667,2
StaticGPFitnessFunction.java,0,12.7,9
WANUtils.java,0,8.0,23
Log.java,0,7.75,12
FitnessImprovementMonitor.java,0,10.681818181818182,26
SimplePopulationSplitter.java,1,6.818181818181818,11
GreaterThanTest.java,0,7.111111111111111,11
MinimizingFitnessFunctionCached.java,0,13.545454545454545,21
MathRunnerConfiguration.java,0,11.333333333333334,3
MathProblem.java,2,6.0,22
PluginDiscovererTest.java,0,11.25,3
Genotype.java,17,9.604938271604938,65
GPPopulationTest.java,0,7.611111111111111,19
NaturalSelectorExt.java,2,11.5,16
ReadTerminal.java,1,8.777777777777779,16
ServerAndWorker.java,0,7.0,5
ServerAndWorker.java,0,7.0,5
ServerAndWorker.java,0,7.0,5
ChromosomeFitnessComparator.java,2,15.6,5
ChromosomeTest.java,9,8.629283489096574,133
Pop.java,0,9.090909090909092,11
Gamma.java,0,8.083333333333334,12
RandomGeneratorForTesting.java,0,12.346153846153847,24
DefaultCloneHandlerTest.java,0,9.365853658536585,20
Population.java,11,8.696078431372548,80
Ceil.java,0,7.916666666666667,12
GaussianMutationOperator.java,4,7.6,19
SetGeneTest.java,0,11.70103092783505,48
KnapsackMain.java,0,8.203703703703704,28
KnapsackMain.java,0,8.203703703703704,28
IfDyn.java,0,4.625,11
MinimizingMakeChangeCached.java,0,11.285714285714286,14
GeneticOperator.java,1,11.0,2
CommandGene.java,2,13.23,95
EvolutionRunnable.java,2,6.583333333333333,31
EvolutionRunnable.java,1,6.583333333333333,31
ProgramChromosomeTest.java,4,7.032258064516129,37
ValueOperand.java,0,6.285714285714286,7
DeltaFitnessEvaluatorTest.java,0,10.6,13
StaticPopulationCreator.java,0,11.2,5
AntTreeBranchRenderer.java,0,10.5,4
WorkRequestsSendException.java,0,18.0,3
ReadTerminalIndexed.java,0,8.941176470588236,15
ICloneHandler.java,0,13.0,1
DefaultProgramCreator.java,0,11.333333333333334,3
PolygonMutationOperator.java,2,6.111111111111111,18
Multiply.java,0,10.214285714285714,14
ConfigPropertyTest.java,0,7.45,12
InvalidConfigurationException.java,0,29.0,1
CommandResult.java,0,13.0,1
IsOwnColor.java,0,8.9,10
JGAPGPXStream.java,0,8.5,2
Min.java,1,5.818181818181818,9
AllEvalTests.java,0,7.333333333333333,2
IJob.java,0,7.166666666666667,6
DefaultClientFeedback.java,0,13.071428571428571,14
ArcTangent.java,0,8.916666666666666,12
BulkFitnessOffsetRemover.java,2,9.923076923076923,13
CommonConfiguration.java,0,10.909090909090908,11
TotalSupergeneTest.java,0,7.545454545454546,11
TotalSupergeneTest.java,0,7.545454545454546,11
FibonacciNodeValidator.java,0,15.0,2
IResultMergeStrategy.java,0,16.0,2
MyWorkerFeedback.java,0,11.0,6
KeyedValues2D.java,1,7.6571428571428575,30
DynamicMutationFitnessFunction.java,1,13.5,21
IWorkerReturnStrategyGP.java,0,18.5,2
BulkFitnessFunction.java,0,10.666666666666666,3
SeededRandomGenerator.java,0,9.166666666666666,6
JGAPTreeBranchRenderer.java,0,10.75,4
AllDistrTests.java,0,7.666666666666667,2
FixedBinaryGeneTest.java,5,10.009708737864077,98
FitnessSplitStrategy.java,1,7.5,10
Modulo.java,0,6.65,14
XorD.java,0,5.916666666666667,12
MutipleIntegerGene.java,0,12.75,34
ChromosomeInit.java,1,7.863636363636363,20
AlphaOffMutationOperator.java,1,7.222222222222222,17
AntCommand.java,0,8.0,2
AntCommand.java,0,8.0,2
IfFoodAheadElse.java,2,7.444444444444445,9
JGAPClient.java,2,7.742857142857143,32
GreaterThan.java,1,8.1,10
NotD.java,0,5.75,8
IGridConfigurationGP.java,1,15.818181818181818,33
MasterListener.java,0,14.0,1
ForLoop.java,2,8.483870967741936,27
SeededRandomGeneratorTest.java,0,6.313725490196078,28
IfDrop.java,0,7.714285714285714,7
JGAPRequestGP.java,0,13.454545454545455,43
IEvolveStrategy.java,0,10.5,2
JGAPFactoryTest.java,0,12.290909090909091,27
MutationOperator.java,5,9.482758620689655,28
ICloneable.java,0,7.5,2
GameNodeValidator.java,1,12.5,2
IGPPopulationInitializer.java,0,12.0,3
SupergeneChangeFitnessFunction.java,0,16.333333333333332,3
AllGPImplTests.java,0,8.0,2
SetGene.java,3,11.434782608695652,23
randomMCG.java,1,6.0,5
ChainOfSelectorsTest.java,1,6.730769230769231,17
ConfigException.java,0,15.0,1
PopulationTest.java,5,7.684931506849315,87
IEventManager.java,0,16.0,4
JobBase.java,0,8.222222222222221,9
BooleanGeneTest.java,1,10.985401459854014,65
NoWorkResultsFoundException.java,0,27.0,1
MathOperator.java,0,11.666666666666666,9
AntTrailProblem.java,1,7.1571428571428575,56
Terminal.java,4,9.886363636363637,30
Master.java,1,11.0,10
Board.java,1,7.2368421052631575,26
MapGene.java,8,8.934426229508198,54
DataTreeBuilder.java,0,14.558823529411764,29
Force.java,0,3.6666666666666665,9
CultureMemoryCellTest.java,1,8.35,13
ClientStatus.java,0,16.75,16
MinusOperator.java,0,6.8,5
BaseRateCalculatorTest.java,0,13.461538461538462,12
Tupel.java,1,6.0625,14
NickelsPenniesSupergene.java,0,9.8,5
Equals.java,1,7.6,10
JGAPTreeNodeRenderer.java,0,8.4,5
XMLDocumentBuilderTest.java,0,7.65,13
Y.java,0,7.0,6
AllTests.java,0,6.0,2
TruthTableFitnessFunction.java,0,11.05,20
GeneticDrawingApp.java,0,11.4,5
GeneticDrawingApp.java,1,11.4,5
DistributedGenotype.java,0,19.0,1
AllSalesmanTests.java,1,8.666666666666666,2
AllExtTests.java,0,7.0,2
randomLCG.java,1,7.25,4
ConfigurationTest.java,2,10.641592920353983,111
BestAndUnevalChromsFitnessComparator.java,0,14.714285714285714,7
GPProgram.java,4,8.028571428571428,50
RandomGenerator.java,0,9.642857142857142,12
RandomGenerator.java,0,9.642857142857142,12
IJGAPFactory.java,0,20.181818181818183,11
MathCommand.java,0,11.0,1
GreedyCrossoverTest.java,2,6.188405797101449,50
NOP.java,0,8.8,5
CoinsEnergy.java,1,10.4,20
ForXLoop.java,0,6.578947368421052,17
ISingleNodeValidator.java,0,14.5,2
Drop.java,0,6.5,4
NullClientFeedbackGP.java,0,14.0,11
PaintedDesertProblem.java,0,6.686567164179104,54
AllBaseTests.java,0,7.333333333333333,2
Left.java,0,7.428571428571429,7
IfIsFree.java,0,6.833333333333333,12
ChromosomePool.java,0,10.571428571428571,7
StandardPostSelector.java,0,8.565217391304348,21
MinimizingMakeChangeWithChart.java,0,8.857142857142858,21
ConfigFrame.java,1,8.661157024793388,97
JGAPWorker.java,0,5.375,8
IBusinessKey.java,0,13.0,2
MaximizingFunction.java,0,9.076923076923077,13
ModuloD.java,0,5.916666666666667,16
KeyedValueTest.java,0,5.921052631578948,18
ConfigFileReader.java,1,6.7368421052631575,17
WANData.java,0,6.4,5
MockConfigInfoForTesting.java,0,10.571428571428571,7
RequestDispatcher.java,0,12.5,2
TestOverallPerformanceFitnessFunc.java,0,9.75,23
TravellingSalesman.java,0,5.588235294117647,22
TravellingSalesman.java,1,5.588235294117647,22
ADF.java,1,6.666666666666667,22
Sign.java,0,7.916666666666667,12
ArcCosine.java,0,8.75,12
MetaConfigTest.java,0,9.0,8
IRequestSplitStrategy.java,0,13.0,2
EvolveResult.java,0,10.75,4
PersistableObject.java,1,5.85,16
Cosine.java,0,8.25,12
DefaultGenotypeInitializerTest.java,0,8.857142857142858,6
PopulationHistoryTest.java,0,7.153846153846154,24
RandomFitnessFunction.java,0,10.25,4
RootConfigurationHandlerTest.java,0,10.642857142857142,10
IClientEvolveStrategyGP.java,0,15.375,8
CrossMethod.java,0,12.25,4
AllFormulaFinderTests.java,0,10.333333333333334,2
ResultVerification.java,0,13.333333333333334,6
IChromosomePool.java,0,16.333333333333332,3
Xor.java,0,7.875,8
GenotypeTest.java,10,9.069767441860465,140
IGeneticOperatorConstraint.java,0,16.5,2
PopulationHistoryIndexed.java,0,11.2,9
AllJobTests.java,0,7.0,2
GPProgramTest.java,0,6.0,15
IClientEvolveStrategy.java,0,15.125,8
MinimizingMakeChange.java,3,8.357142857142858,27
X.java,0,7.714285714285714,7
ArcSine.java,0,8.416666666666666,12
ReceivedPacket.java,0,8.714285714285714,14
SystemKit.java,1,8.647058823529411,17
Hill.java,0,7.916666666666667,12
Status.java,0,6.75,4
IslandGPExample.java,2,7.2368421052631575,32
BooleanGene.java,4,12.777777777777779,17
AllXMLTests.java,0,7.0,2
CauchyRandomGeneratorTest.java,0,7.695652173913044,17
KeyedValues2DTest.java,0,5.961038961038961,31
GPProblem.java,1,6.35,16
MaximizingFunctionFitnessFunction.java,1,10.166666666666666,6
AllEventTests.java,0,7.666666666666667,2
Ant.java,0,8.820512820512821,39
EventManager.java,0,12.076923076923077,10
LocalEvolutionDemo.java,0,9.4,10
AllAuditTests.java,0,7.666666666666667,2
Pool.java,0,11.0,7
IGridConfiguration.java,0,19.625,16
SwappingMutationOperatorTest.java,0,7.083333333333333,51
DataElementsDocumentTest.java,0,9.4,7
GridConfigurationGPBase.java,1,15.3,50
AntTreeNodeRenderer.java,0,9.5,4
IWorkerEvolveStrategy.java,0,13.5,2
IMutateable.java,0,12.0,2
Sigmoid.java,0,8.416666666666666,12
IGPChromosome.java,0,12.15,16
TruthTableFitnessFunctionTest.java,0,11.782608695652174,13
AbstractSupergene.java,1,7.01123595505618,65
MultiObjectiveFitnessFunction.java,0,5.578947368421052,18
JGAPResultGP.java,0,11.933333333333334,30
JGAPClientGP.java,1,8.821596244131456,163
Repository.java,0,8.136363636363637,22
Validator.java,0,11.333333333333334,6
MapGeneExample.java,0,8.75,19
GridConfiguration.java,0,10.0,8
GridConfiguration.java,0,10.0,8
GridConfiguration.java,1,10.0,8
TestHashcode.java,1,10.225,34
MessageContext.java,0,9.5625,16
DataTreeBuilderTest.java,0,7.473684210526316,25
IGridMasterConnectionListener.java,0,29.0,1
PopulationHistory.java,0,8.941176470588236,15
CompositeGeneTest.java,5,8.805194805194805,101
MyGAWorker.java,0,6.5,6
MyGAWorker.java,0,6.5,6
MyGAWorker.java,0,6.5,6
ForLoopTest.java,0,6.9411764705882355,10
ICommand.java,0,7.5,2
CauchyRandomGenerator.java,0,10.76923076923077,12
FunctionBuilderTest.java,0,8.765765765765765,36
IDataElement.java,0,12.875,8
Breeder.java,0,7.32258064516129,29
SupergeneSample.java,0,9.125,8
AllGPFunctionTests.java,0,9.333333333333334,2
GUIManager.java,2,7.333333333333333,12
DefaultInitializer.java,1,9.6,5
MaxFunction.java,0,6.0,5
MaxFunction.java,0,6.0,5
MaxFunction.java,0,6.0,5
MaxFunction.java,1,6.0,5
SingleMutationOperator.java,1,7.090909090909091,21
Or.java,0,7.75,8
IslandThread.java,0,8.266666666666667,15
IfColor.java,0,8.307692307692308,13
GameWonException.java,0,10.333333333333334,3
NaturalSelector.java,3,10.736842105263158,12
IDataCreators.java,0,9.8,5
IComplexCommand.java,0,8.5,8
DataElementsDocument.java,0,10.333333333333334,6
DefaultGenotypeInitializer.java,0,9.833333333333334,6
EvaluateBoard.java,0,7.9411764705882355,17
AddAndStore.java,1,7.733333333333333,13
Max.java,1,5.818181818181818,9
GAConfiguration.java,1,13.666666666666666,9
IslandGPThread.java,1,8.0,36
EvaluatorTest.java,2,6.52755905511811,46
IslandExample.java,0,6.583333333333333,11
DivideOperator.java,0,7.0,5
Right.java,0,7.571428571428571,7
PermutingConfiguration.java,0,13.3,30
CachedFitnessFunction.java,0,12.666666666666666,9
TwoWayMutationOperator.java,0,8.961538461538462,25
CoinsExampleFitnessFunction.java,0,12.65,19
SymbolicRegression.java,0,7.923611111111111,119
DefaultEvolveStrategyGP.java,0,11.333333333333334,3
JarResources.java,0,5.086956521739131,22
IClientFeedbackGP.java,0,13.727272727272727,11
GaussianMutationOperatorTest.java,1,6.752808988764045,35
FormulaFitnessFunction.java,1,7.676470588235294,34
JGAPResult.java,0,9.714285714285714,7
LesserThanTest.java,0,7.055555555555555,11
JGAPWorkerGP.java,0,5.909090909090909,11
FixedBinaryGene.java,12,7.243243243243243,49
DefaultFitnessEvaluatorTest.java,0,11.666666666666666,9
SwappingMutationOperator.java,4,8.05,18
InstantiableSupergeneForTesting.java,0,14.5,3
MayDropSand.java,0,9.25,4
TicTacToeTest.java,0,7.2727272727272725,10
ChainOfSelectors.java,1,6.0,25
NumberGeneTest.java,0,10.347368421052632,57
InversionOperatorTest.java,1,6.702127659574468,39
ConfigurationForTesting.java,0,9.615384615384615,13
ICompositeGene.java,0,9.0,3
IBreeder.java,0,7.0,2
ConfigWriter.java,2,5.647058823529412,15
ChromosomeForTesting.java,1,11.043478260869565,21
NetworkKit.java,0,8.0,11
DeltaFitnessEvaluator.java,0,10.2,4
StaticFitnessFunction.java,0,12.5,9
IfElse.java,3,8.4,13
SingleNodeValidator.java,0,10.0,4
ConfigData.java,1,7.9,25
AllGUITests.java,0,7.0,2
MainClass.java,0,7.4,27
Step.java,0,7.916666666666667,12
IConfigInfo.java,0,11.666666666666666,3
MyRequestSplitStrategy.java,0,7.225,15
MyRequestSplitStrategy.java,1,7.225,15
MyRequestSplitStrategy.java,1,7.225,15
GeneticEventListener.java,0,18.5,2
DrawingGPConfiguration.java,0,13.0,3
InitStrategy.java,0,6.666666666666667,3
InitStrategy.java,1,6.666666666666667,3
ReadBoard.java,0,6.111111111111111,9
Increment.java,0,9.333333333333334,16
NodeValidator.java,0,10.5,2
GO_S.java,0,7.666666666666667,6
Configuration.java,12,14.692307692307692,133
SampleSplitStrategy.java,0,8.125,8
ColorMutationOperator.java,1,7.2105263157894735,18
MetaConfig.java,0,7.388888888888889,33
SandAtLocation.java,0,10.0,4
Argument.java,0,11.0,11
AllGridTests.java,0,7.333333333333333,2
Multiply3.java,0,10.5,12
DataElement.java,0,10.666666666666666,15
SupergeneSampleApplicationTest.java,0,10.333333333333334,5
GPPopulation.java,4,8.950495049504951,71
SampleFitnessFunction.java,0,8.619718309859154,46
SampleFitnessFunction.java,0,8.619718309859154,46
SampleFitnessFunction.java,0,8.619718309859154,46
SampleFitnessFunction.java,0,8.619718309859154,46
SampleFitnessFunction.java,0,8.619718309859154,46
SampleFitnessFunction.java,2,8.619718309859154,46
MyClientFeedback.java,0,12.372093023255815,16
MyClientFeedback.java,0,12.372093023255815,16
MyClientFeedback.java,2,12.372093023255815,16
IWorkerEvolveStrategyGP.java,0,14.5,2
IPersistentRepresentation.java,0,29.333333333333332,3
Switch.java,0,9.238095238095237,16
GPPopulationInitializer.java,0,9.5,12
DataElementList.java,0,7.4,5
BreederBase.java,1,12.75,15
Culture.java,1,5.9411764705882355,23
IGPGeneticOperator.java,0,18.0,1
SupergeneValidator.java,0,13.75,4
IfLessThanZero.java,0,9.714285714285714,7
PutStone1.java,0,6.142857142857143,14
AddOperator.java,0,6.4,5
JGAPWorkers.java,1,7.111111111111111,14
ResetMatrix.java,0,7.6923076923076925,11
IEvolveJob.java,0,10.0,1
JGAPTreeNode.java,0,7.3125,15
Supergene.java,1,9.0,6
DummyGridClientMediator.java,0,9.125,16
EvolutionMonitor.java,0,11.87037037037037,35
SimpleJobConsumer.java,1,7.375,22
IncrementMemory.java,1,8.333333333333334,14
MyIntegerGenePhenotypeExpresser.java,0,11.6,5
MutationOperatorTest.java,1,6.7835820895522385,56
WeightedRouletteSelectorTest.java,7,8.329545454545455,32
Operand.java,0,6.0,3
MyEvolveStrategy.java,0,11.0,2
MyEvolveStrategy.java,0,11.0,2
DrawingGPProgramRunner.java,0,8.444444444444445,9
TurnToFood.java,1,6.5,10
IUniversalRateCalculator.java,0,19.333333333333332,3
Carrying.java,0,7.5,4
WithoutSupergeneSample.java,0,10.0,8
MayPickUp.java,0,8.75,4
MathRunnerFitnessFunction.java,0,11.2,5
ThresholdSelectorTest.java,4,8.935064935064934,31
Exp.java,0,7.5,13
SandBelongsHere.java,0,10.25,4
FitnessProportionateSelection.java,1,9.0,8
CommandDynamicArityTest.java,2,9.636363636363637,21
IClientFeedback.java,0,13.545454545454545,11
FittestPopulationMergerTest.java,0,9.0,12
IHandler.java,0,9.0,3
DefaultInitializerTest.java,0,10.133333333333333,11
GAPhenotypeExpresser.java,1,5.947368421052632,18
StoreTerminal.java,0,8.62962962962963,20
CloneException.java,0,14.0,1
IntegerGene.java,5,12.964285714285714,27
ChromosomePoolTest.java,0,10.285714285714286,12
MaxStarterTest.java,2,12.056818181818182,61
MethodSorter.java,1,8.75,11
SortableTest.java,0,11.061224489795919,27
FromDataPoints.java,2,9.5,2
IgnoredClassRunner.java,0,10.0,4
JUnit4TestAdapterCache.java,0,10.0625,15
FixMethodOrder.java,2,9.5,2
PrintableResult.java,2,9.571428571428571,6
InitializationError.java,1,12.75,4
InitializationError.java,1,12.75,4
RuleMemberValidator.java,1,13.72340425531915,36
Protectable.java,0,9.0,2
InheritedTestCase.java,0,11.0,2
TestMethodTest.java,0,10.147540983606557,53
RealSystem.java,0,5.666666666666667,3
SuiteMethod.java,0,11.5,4
NoArgTestCaseTest.java,0,14.0,2
TestSystem.java,0,6.857142857142857,6
JUnit4.java,1,6.0,1
MethodSorters.java,1,10.0,6
ParallelComputer.java,1,8.23076923076923,11
AnnotationValidator.java,1,21.2,5
ParametersSuppliedBy.java,1,12.5,2
MethodCall.java,0,7.846153846153846,13
WithExtendedParameterSources.java,1,18.615384615384617,27
AssumptionViolatedException.java,0,14.4,8
AssumptionViolatedException.java,2,14.4,8
InitializationErrorForwardCompatibilityTest.java,0,15.478260869565217,22
DataPoint.java,1,10.333333333333334,3
ValidationError.java,0,15.5,2
ObjectContractTest.java,0,17.4,5
BlockJUnit4ClassRunnerWithParameters.java,1,13.885714285714286,30
TestCase.java,0,9.962962962962964,27
BlockJUnit4ClassRunnerWithParametersTest.java,1,19.333333333333332,9
Categories.java,6,10.928571428571429,40
TimeoutRuleTest.java,3,8.914285714285715,31
CategoryValidatorTest.java,1,22.136363636363637,17
BadlyFormedClassesTest.java,0,13.625,14
ValidationTest.java,1,17.0,9
ParallelMethodTest.java,1,7.583333333333333,11
VerifierRuleTest.java,2,14.916666666666666,20
UserStopTest.java,0,9.714285714285714,7
DataPoints.java,2,10.666666666666666,3
OldTestClassAdaptingListenerTest.java,0,15.285714285714286,7
TestListener.java,0,9.2,5
ExternalResource.java,3,8.166666666666666,6
Throwables.java,1,11.666666666666666,3
AssertionTest.java,9,19.02127659574468,119
ParameterizedNamesTest.java,1,16.0,8
BlockJUnit4ClassRunnerTest.java,1,13.666666666666666,6
Parameterized.java,15,13.105263157894736,34
Version.java,3,4.333333333333333,3
NameRulesTest.java,0,7.636363636363637,10
TextFeedbackTest.java,0,8.647058823529411,20
TestedOn.java,0,6.0,2
JUnit4ClassRunner.java,0,9.53125,28
Sorter.java,3,6.714285714285714,6
AnnotationsValidator.java,0,17.3,19
JUnitCommandLineParseResult.java,1,10.076923076923077,23
CategoriesAndParameterizedTest.java,2,20.115384615384617,17
SpecificDataPointsSupplierTest.java,1,19.666666666666668,30
SuiteMethodTest.java,0,12.758620689655173,21
ExactComparisonCriteria.java,0,21.0,2
FilterFactoriesTest.java,0,16.225806451612904,27
RunNotifierTest.java,1,20.142857142857142,22
ArrayComparisonFailure.java,0,10.0,9
AllMembersSupplier.java,4,12.19047619047619,33
FrameworkMethod.java,5,12.478260869565217,23
TimeoutTest.java,2,11.655555555555555,54
RunBefores.java,0,6.833333333333333,6
JUnit4TestCaseFacade.java,0,11.833333333333334,6
CouldNotReadCoreException.java,0,20.5,2
NullBuilder.java,0,12.5,2
StacktracePrintingMatcher.java,0,14.88888888888889,9
Computer.java,1,9.0,5
MultiCategoryTest.java,0,6.557377049180328,36
ExpectedException.java,9,15.904761904761905,18
WithAutoGeneratedDataPoints.java,0,24.0,14
JUnit3Builder.java,0,12.333333333333334,3
TestedOnSupplier.java,1,8.0,6
AllTests.java,1,5.8,5
AllTests.java,0,5.8,5
AllTests.java,0,5.8,5
AllTests.java,0,5.8,5
AllTests.java,1,5.8,5
AllTests.java,0,5.8,5
AllTests.java,17,5.8,5
RunListener.java,3,12.88888888888889,9
ForwardCompatibilityPrintingTest.java,0,9.652173913043478,16
ParentRunner.java,13,10.634920634920634,56
JUnit4TestAdapter.java,0,8.88888888888889,18
TestRule.java,5,6.5,2
